,corpusid,paper-title,section-title,Sentence,Label,pdf-url
1472,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,all dense retrieval models use roberta-base [36] as an encoder and [cls] token embedding for query and document representations.,Neutral,https://export.arxiv.org/pdf/2209.05917v2.pdf
1473,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"the experimental results of them are copied from [74,75]. unicoil and unicoil-dt5q performed indexing on segmented passages, and the score of the segmented passage that obtained the highest score is used as the score of the document, i.e., maxp technique [10].",Neutral,https://export.arxiv.org/pdf/2209.05917v2.pdf
1474,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"other models, including spade, use only the first part of the document truncated to bert's max length.",Neutral,https://export.arxiv.org/pdf/2209.05917v2.pdf
1475,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"we use official metrics for ms marco document ranking task, i.e., mrr@100 and recall@100.",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1476,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"as a result, spade achieves the best performance among baselines using sparse representations.",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1477,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"it may seem similar to the passage ranking task results, but spade's effectiveness is more highlighted in long documents.",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1478,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"for example, in the passage ranking, mrr@10 performance of unicoil and spade were 0.351 and 0.353, respectively, but in the document ranking, spade significantly outperforms it by 0.369 versus 0.353.",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1479,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"secondly, ance shows high ranking performance, i.e., mrr, compared to spade, but spade has better recall performance.",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1480,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"if compared considering the same mrr performance, uni-encoder outperforms bi-encoder in terms of recall.",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1481,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"this trend, which was not shown before, suggests that focusing on intrinsic lexical matching signals may be more effective than learning representations of both documents and queries in the long document environment where vocabulary mismatching occurs relatively less.",Finding,https://export.arxiv.org/pdf/2209.05917v2.pdf
1482,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"in other words, as the first-stage retriever in document ranking, the uni-encoder method may be more favorable than the bi-encoder method.",Neutral,https://export.arxiv.org/pdf/2209.05917v2.pdf
1483,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,b effects of figure 5 shows the effect of the aggregating hyperparameter .,Neutral,https://export.arxiv.org/pdf/2209.05917v2.pdf
1484,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"using the dual encoder, i.e., 0 < < 1, mostly shows better performance than using a mere single encoder, i.e., = 0 or = 1, depicting that each encoder only captures complementary information to another.",Neutral,https://export.arxiv.org/pdf/2209.05917v2.pdf
